title,link,reviewer,stars,gm,year,sentiment_sentiment_neg,sentiment_sentiment_neu,sentiment_sentiment_pos,sentiment_sentiment_compound,review_length
Sinbad: Legend Of The Seven Seas,https://www.rogerebert.com/reviews/sinbad-legend-of-the-seven-seas-2003,Roger Ebert,3.5,False,2003,0.084,0.788,0.129,0.9899,4573
The Man Without a Past,https://www.rogerebert.com/reviews/the-man-without-a-past-2003,Roger Ebert,3.5,False,2003,0.064,0.82,0.115,0.991,3967
Sweet Sixteen,https://www.rogerebert.com/reviews/sweet-sixteen-2003,Roger Ebert,3.5,False,2003,0.116,0.724,0.16,0.9933,4505
Manito,https://www.rogerebert.com/reviews/manito-2003,Roger Ebert,3.5,False,2003,0.079,0.835,0.086,0.5284,3734
Capturing the Friedmans,https://www.rogerebert.com/reviews/capturing-the-friedmans-2003,Roger Ebert,3.5,False,2003,0.157,0.729,0.115,-0.9885,4994
Together,https://www.rogerebert.com/reviews/together-2003,Roger Ebert,3.5,False,2003,0.034,0.81,0.156,0.9986,4241
Blue Car,https://www.rogerebert.com/reviews/blue-car-2003,Roger Ebert,3.5,False,2003,0.169,0.732,0.1,-0.9971,4459
The Matrix Reloaded,https://www.rogerebert.com/reviews/the-matrix-reloaded-2003,Roger Ebert,3.5,False,2003,0.061,0.818,0.121,0.998,7185
The Shape of Things,https://www.rogerebert.com/reviews/the-shape-of-things-2003,Roger Ebert,3.5,False,2003,0.104,0.802,0.095,-0.423,5189
Charlotte Sometimes,https://www.rogerebert.com/reviews/charlotte-sometimes-2003,Roger Ebert,3.5,False,2003,0.06,0.858,0.082,0.9786,4920
XX/XY,https://www.rogerebert.com/reviews/xxxy-2003,Roger Ebert,3.5,False,2003,0.108,0.731,0.161,0.9946,4662
Holes,https://www.rogerebert.com/reviews/holes-2003,Roger Ebert,3.5,False,2003,0.126,0.756,0.118,-0.3031,4457
Raising Victor Vargas,https://www.rogerebert.com/reviews/raising-victor-vargas-2003,Roger Ebert,3.5,False,2003,0.078,0.702,0.22,0.9993,4974
The Good Thief,https://www.rogerebert.com/reviews/the-good-thief-2003,Roger Ebert,3.5,False,2003,0.102,0.737,0.162,0.9945,4051
Stevie,https://www.rogerebert.com/reviews/stevie-2003,Roger Ebert,3.5,False,2003,0.169,0.73,0.101,-0.9968,4185
The Hunted,https://www.rogerebert.com/reviews/the-hunted-2003,Roger Ebert,3.5,False,2003,0.133,0.806,0.061,-0.9973,5019
Bend It Like Beckham,https://www.rogerebert.com/reviews/bend-it-like-beckham-2003,Roger Ebert,3.5,False,2003,0.028,0.745,0.227,0.9998,5767
Confessions of a Dangerous Mind,https://www.rogerebert.com/reviews/confessions-of-a-dangerous-mind-2003,Roger Ebert,3.5,False,2003,0.092,0.789,0.12,0.9719,4831
Max,https://www.rogerebert.com/reviews/max-2003,Roger Ebert,3.5,False,2003,0.12,0.764,0.116,-0.8639,5627
Biggie & Tupac,https://www.rogerebert.com/reviews/biggie-and-tupac-2003,Roger Ebert,3.5,False,2003,0.161,0.766,0.073,-0.9976,4679
Nicholas Nickleby,https://www.rogerebert.com/reviews/nicholas-nickleby-2003,Roger Ebert,3.5,False,2003,0.076,0.777,0.147,0.9972,5348
The Pianist,https://www.rogerebert.com/reviews/the-pianist-2003,Roger Ebert,3.5,False,2003,0.124,0.728,0.148,0.9818,5336
Morvern Callar,https://www.rogerebert.com/reviews/morvern-callar-2003,Roger Ebert,3.5,False,2003,0.136,0.767,0.097,-0.9949,5393
Chicago,https://www.rogerebert.com/reviews/chicago-2002,Roger Ebert,3.5,False,2002,0.074,0.798,0.128,0.996,5768
The Hours,https://www.rogerebert.com/reviews/the-hours-2002,Roger Ebert,3.5,False,2002,0.106,0.774,0.12,0.8954,4614
Rabbit-Proof Fence,https://www.rogerebert.com/reviews/rabbit-proof-fence-2002,Roger Ebert,3.5,False,2002,0.08,0.843,0.076,-0.6296,4714
Gangs of New York,https://www.rogerebert.com/reviews/gangs-of-new-york-2002,Roger Ebert,3.5,False,2002,0.119,0.742,0.139,0.9901,6197
Antwone Fisher,https://www.rogerebert.com/reviews/antwone-fisher-2002,Roger Ebert,3.5,False,2002,0.111,0.762,0.126,0.9137,4547
About Schmidt,https://www.rogerebert.com/reviews/about-schmidt-2002,Roger Ebert,3.5,False,2002,0.104,0.773,0.123,0.9552,5581
Personal Velocity,https://www.rogerebert.com/reviews/personal-velocity-2002,Roger Ebert,3.5,False,2002,0.042,0.874,0.084,0.9808,4799
Solaris,https://www.rogerebert.com/reviews/solaris-2002,Roger Ebert,3.5,False,2002,0.09,0.788,0.123,0.9891,5110
How I Killed My Father,https://www.rogerebert.com/reviews/how-i-killed-my-father-2002,Roger Ebert,3.5,False,2002,0.124,0.766,0.11,-0.965,4607
The Sleepy Time Gal,https://www.rogerebert.com/reviews/the-sleepy-time-gal-2002,Roger Ebert,3.5,False,2002,0.075,0.781,0.144,0.9981,5451
Tully,https://www.rogerebert.com/reviews/tully-2002,Roger Ebert,3.5,False,2002,0.074,0.766,0.159,0.9979,4133
Frida,https://www.rogerebert.com/reviews/frida-2002,Roger Ebert,3.5,False,2002,0.098,0.787,0.115,0.9613,4503
Bloody Sunday,https://www.rogerebert.com/reviews/bloody-sunday-2002,Roger Ebert,3.5,False,2002,0.113,0.793,0.095,-0.9664,4908
Real Women Have Curves,https://www.rogerebert.com/reviews/real-women-have-curves-2002,Roger Ebert,3.5,False,2002,0.057,0.704,0.238,0.9996,4444
Punch-Drunk Love,https://www.rogerebert.com/reviews/punch-drunk-love-2002,Roger Ebert,3.5,False,2002,0.136,0.741,0.122,-0.9641,6173
Bowling for Columbine,https://www.rogerebert.com/reviews/bowling-for-columbine-2002,Roger Ebert,3.5,False,2002,0.128,0.75,0.122,-0.9235,4563
Kwik Stop,https://www.rogerebert.com/reviews/kwik-stop-2002,Roger Ebert,3.5,False,2002,0.066,0.809,0.125,0.995,4377
Red Dragon,https://www.rogerebert.com/reviews/red-dragon-2002,Roger Ebert,3.5,False,2002,0.135,0.75,0.115,-0.9899,6140
Igby Goes Down,https://www.rogerebert.com/reviews/igby-goes-down-2002,Roger Ebert,3.5,False,2002,0.074,0.831,0.095,0.7171,5016
One Hour Photo,https://www.rogerebert.com/reviews/one-hour-photo-2002,Roger Ebert,3.5,False,2002,0.094,0.782,0.124,0.9821,4827
The Good Girl,https://www.rogerebert.com/reviews/the-good-girl-2002,Roger Ebert,3.5,False,2002,0.074,0.836,0.09,0.9281,3688
Me Without You,https://www.rogerebert.com/reviews/me-without-you-2002,Roger Ebert,3.5,False,2002,0.108,0.71,0.183,0.9973,4350
Possession,https://www.rogerebert.com/reviews/possession-2002,Roger Ebert,3.5,False,2002,0.073,0.755,0.172,0.9989,5641
Blood Work,https://www.rogerebert.com/reviews/blood-work-2002,Roger Ebert,3.5,False,2002,0.095,0.801,0.104,0.7911,4552
XXX,https://www.rogerebert.com/reviews/xxx-2002,Roger Ebert,3.5,False,2002,0.114,0.777,0.109,-0.7014,5507
The Diaries of Vaslav Nijinsky,https://www.rogerebert.com/reviews/the-diaries-of-vaslav-nijinsky-2002,Roger Ebert,3.5,False,2002,0.058,0.827,0.114,0.9952,4846
A Song for Martin,https://www.rogerebert.com/reviews/a-song-for-martin-2002,Roger Ebert,3.5,False,2002,0.11,0.755,0.134,0.918,3109
Read My Lips,https://www.rogerebert.com/reviews/read-my-lips-2002,Roger Ebert,3.5,False,2002,0.116,0.776,0.107,-0.8387,4286
Sunshine State,https://www.rogerebert.com/reviews/sunshine-state-2002,Roger Ebert,3.5,False,2002,0.091,0.791,0.118,0.9855,6119
Pumpkin,https://www.rogerebert.com/reviews/pumpkin-2002,Roger Ebert,3.5,False,2002,0.083,0.792,0.125,0.9825,4267
Les Destinees,https://www.rogerebert.com/reviews/les-destinees-2002,Roger Ebert,3.5,False,2002,0.086,0.761,0.154,0.9974,4848
Lilo and Stitch,https://www.rogerebert.com/reviews/lilo-and-stitch-2002,Roger Ebert,3.5,False,2002,0.125,0.758,0.117,-0.9155,3951
Lagaan: Once Upon a Time in India,https://www.rogerebert.com/reviews/lagaan-once-upon-a-time-in-india-2002,Roger Ebert,3.5,False,2002,0.066,0.807,0.128,0.9971,6522
The Sum of All Fears,https://www.rogerebert.com/reviews/the-sum-of-all-fears-2002,Roger Ebert,3.5,False,2002,0.144,0.711,0.145,-0.5264,5195
Insomnia,https://www.rogerebert.com/reviews/insomnia-2002,Roger Ebert,3.5,False,2002,0.149,0.749,0.102,-0.9957,4949
About a Boy,https://www.rogerebert.com/reviews/about-a-boy-2002,Roger Ebert,3.5,False,2002,0.088,0.747,0.165,0.9972,5153
Baran,https://www.rogerebert.com/reviews/baran-2002,Roger Ebert,3.5,False,2002,0.101,0.803,0.096,-0.4044,4140
The Piano Teacher,https://www.rogerebert.com/reviews/the-piano-teacher-2002,Roger Ebert,3.5,False,2002,0.072,0.787,0.141,0.9935,3727
Maryam,https://www.rogerebert.com/reviews/maryam-2002,Roger Ebert,3.5,False,2002,0.126,0.756,0.118,-0.9095,4038
Blade II,https://www.rogerebert.com/reviews/blade-ii-2002,Roger Ebert,3.5,False,2002,0.112,0.782,0.105,-0.8569,4830
Monsoon Wedding,https://www.rogerebert.com/reviews/monsoon-wedding-2002,Roger Ebert,3.5,False,2002,0.052,0.774,0.173,0.999,4859
The Son's Room,https://www.rogerebert.com/reviews/the-sons-room-2002,Roger Ebert,3.5,False,2002,0.134,0.757,0.109,-0.9725,3623
Last Orders,https://www.rogerebert.com/reviews/last-orders-2002,Roger Ebert,3.5,False,2002,0.1,0.78,0.12,0.9603,6056
What Time Is It There?,https://www.rogerebert.com/reviews/what-time-is-it-there-2002,Roger Ebert,3.5,False,2002,0.114,0.779,0.108,-0.662,5489
We Were Soldiers,https://www.rogerebert.com/reviews/we-were-soldiers-2002,Roger Ebert,3.5,False,2002,0.128,0.797,0.076,-0.9969,5937
Kandahar,https://www.rogerebert.com/reviews/kandahar-2002,Roger Ebert,3.5,False,2002,0.084,0.86,0.056,-0.9354,3797
Storytelling,https://www.rogerebert.com/reviews/storytelling-2002,Roger Ebert,3.5,False,2002,0.129,0.788,0.083,-0.9952,6073
Diamond Men,https://www.rogerebert.com/reviews/diamond-men-2002,Roger Ebert,3.5,False,2002,0.087,0.728,0.185,0.998,4189
Lantana,https://www.rogerebert.com/reviews/lantana-2002,Roger Ebert,3.5,False,2002,0.189,0.699,0.112,-0.9972,4369
The Endurance,https://www.rogerebert.com/reviews/the-endurance-2002,Roger Ebert,3.5,False,2002,0.094,0.774,0.132,0.958,3092
The Kid Stays in the Picture,https://www.rogerebert.com/reviews/the-kid-stays-in-the-picture-2002,Roger Ebert,3.5,False,2002,0.083,0.81,0.107,0.959,4089
The Majestic,https://www.rogerebert.com/reviews/the-majestic-2001,Roger Ebert,3.5,False,2001,0.101,0.768,0.131,0.9814,5490
No Man's Land,https://www.rogerebert.com/reviews/no-mans-land-2001,Roger Ebert,3.5,False,2001,0.15,0.738,0.112,-0.9646,3389
The Royal Tenenbaums,https://www.rogerebert.com/reviews/the-royal-tenenbaums-2001,Roger Ebert,3.5,False,2001,0.096,0.769,0.136,0.9843,4492
Fat Girl,https://www.rogerebert.com/reviews/fat-girl-2001,Roger Ebert,3.5,False,2001,0.144,0.699,0.158,0.9444,4738
Tape,https://www.rogerebert.com/reviews/tape-2001,Roger Ebert,3.5,False,2001,0.066,0.779,0.155,0.9983,4842
Amelie,https://www.rogerebert.com/reviews/amelie-2001,Roger Ebert,3.5,False,2001,0.074,0.722,0.204,0.9992,4743
Heist,https://www.rogerebert.com/reviews/heist-2001,Roger Ebert,3.5,False,2001,0.102,0.743,0.154,0.995,4945
Our Lady of the Assassins,https://www.rogerebert.com/reviews/our-lady-of-the-assassins-2001,Roger Ebert,3.5,False,2001,0.148,0.767,0.085,-0.9957,4507
Joy Ride,https://www.rogerebert.com/reviews/joy-ride-2001,Roger Ebert,3.5,False,2001,0.083,0.831,0.087,0.528,5062
Liam,https://www.rogerebert.com/reviews/liam-2001,Roger Ebert,3.5,False,2001,0.13,0.739,0.131,0.646,5070
The Blue Angel,https://www.rogerebert.com/reviews/the-blue-angel-2001,Roger Ebert,3.5,False,2001,0.068,0.82,0.112,0.9932,5343
Hearts in Atlantis,https://www.rogerebert.com/reviews/hearts-in-atlantis-2001,Roger Ebert,3.5,False,2001,0.102,0.779,0.119,0.963,4228
Bread And Tulips,https://www.rogerebert.com/reviews/bread-and-tulips-2001,Roger Ebert,3.5,False,2001,0.062,0.738,0.199,0.9992,4562
O,https://www.rogerebert.com/reviews/o-2001,Roger Ebert,3.5,False,2001,0.144,0.692,0.164,0.945,4113
The Deep End,https://www.rogerebert.com/reviews/the-deep-end-2001,Roger Ebert,3.5,False,2001,0.161,0.755,0.084,-0.998,5059
The Crimson Rivers,https://www.rogerebert.com/reviews/the-crimson-rivers-2001,Roger Ebert,3.5,False,2001,0.076,0.834,0.09,0.886,4713
Under The Sand,https://www.rogerebert.com/reviews/under-the-sand-2001,Roger Ebert,3.5,False,2001,0.079,0.846,0.075,-0.8329,3223
The Score,https://www.rogerebert.com/reviews/the-score-2001,Roger Ebert,3.5,False,2001,0.08,0.773,0.146,0.9953,4136
Lost And Delirious,https://www.rogerebert.com/reviews/lost-and-delirious-2001,Roger Ebert,3.5,False,2001,0.064,0.78,0.155,0.9983,5059
Final Fantasy: The Spirits Within,https://www.rogerebert.com/reviews/final-fantasy-the-spirits-within-2001,Roger Ebert,3.5,False,2001,0.068,0.813,0.12,0.9959,6041
The Princess And The Warrior,https://www.rogerebert.com/reviews/the-princess-and-the-warrior-2001,Roger Ebert,3.5,False,2001,0.099,0.752,0.15,0.9952,4836
Baby Boy,https://www.rogerebert.com/reviews/baby-boy-2001,Roger Ebert,3.5,False,2001,0.108,0.743,0.149,0.9958,6023
Sexy Beast,https://www.rogerebert.com/reviews/sexy-beast-2001,Roger Ebert,3.5,False,2001,0.121,0.774,0.105,-0.9419,3886
Atlantis: The Lost Empire,https://www.rogerebert.com/reviews/atlantis-the-lost-empire-2001,Roger Ebert,3.5,False,2001,0.059,0.824,0.117,0.9941,5029
The Circle,https://www.rogerebert.com/reviews/the-circle-2001,Roger Ebert,3.5,False,2001,0.15,0.761,0.09,-0.9963,4732
Bread and Roses,https://www.rogerebert.com/reviews/bread-and-roses-2001,Roger Ebert,3.5,False,2001,0.127,0.768,0.105,-0.9493,5253
Moulin Rouge,https://www.rogerebert.com/reviews/moulin-rouge-2001,Roger Ebert,3.5,False,2001,0.086,0.761,0.153,0.9971,4928
The Center of the World,https://www.rogerebert.com/reviews/the-center-of-the-world-2001,Roger Ebert,3.5,False,2001,0.035,0.823,0.142,0.9991,5879
The Claim,https://www.rogerebert.com/reviews/the-claim-2001,Roger Ebert,3.5,False,2001,0.091,0.74,0.169,0.9983,5392
Bridget Jones's Diary,https://www.rogerebert.com/reviews/bridget-joness-diary-2001,Roger Ebert,3.5,False,2001,0.054,0.796,0.15,0.9978,4488
Amores Perros,https://www.rogerebert.com/reviews/amores-perros-2001,Roger Ebert,3.5,False,2001,0.143,0.694,0.163,0.9765,4794
The Dish,https://www.rogerebert.com/reviews/the-dish-2001,Roger Ebert,3.5,False,2001,0.057,0.756,0.188,0.9988,4328
The Day I Became a Woman,https://www.rogerebert.com/reviews/the-day-i-became-a-woman-2001,Roger Ebert,3.5,False,2001,0.042,0.83,0.128,0.9972,4051
The Tailor of Panama,https://www.rogerebert.com/reviews/the-tailor-of-panama-2001,Roger Ebert,3.5,False,2001,0.092,0.797,0.11,0.9605,4646
Spy Kids,https://www.rogerebert.com/reviews/spy-kids-2001,Roger Ebert,3.5,False,2001,0.073,0.727,0.2,0.9987,4193
Yi Yi,https://www.rogerebert.com/reviews/yi-yi-2001,Roger Ebert,3.5,False,2001,0.078,0.819,0.102,0.9833,5314
The Legend Of Rita,https://www.rogerebert.com/reviews/the-legend-of-rita-2001,Roger Ebert,3.5,False,2001,0.064,0.812,0.124,0.9949,4437
Faithless,https://www.rogerebert.com/reviews/faithless-2001,Roger Ebert,3.5,False,2001,0.041,0.819,0.141,0.998,4422
Before Night Falls,https://www.rogerebert.com/reviews/before-night-falls-2001,Roger Ebert,3.5,False,2001,0.128,0.737,0.135,0.6387,4727
Shadow Of The Vampire,https://www.rogerebert.com/reviews/shadow-of-the-vampire-2001,Roger Ebert,3.5,False,2001,0.065,0.855,0.08,0.7672,5063
The House of Mirth,https://www.rogerebert.com/reviews/the-house-of-mirth-2000,Roger Ebert,3.5,False,2000,0.085,0.76,0.155,0.9971,5192
All The Pretty Horses,https://www.rogerebert.com/reviews/all-the-pretty-horses-2000,Roger Ebert,3.5,False,2000,0.088,0.783,0.13,0.9922,4606
Quills,https://www.rogerebert.com/reviews/quills-2000,Roger Ebert,3.5,False,2000,0.09,0.764,0.147,0.996,5688
What's Cooking?,https://www.rogerebert.com/reviews/whats-cooking-2000,Roger Ebert,3.5,False,2000,0.061,0.83,0.109,0.9869,4128
Requiem for a Dream,https://www.rogerebert.com/reviews/requiem-for-a-dream-2000,Roger Ebert,3.5,False,2000,0.109,0.802,0.089,-0.9753,5743
The Legend Of Bagger Vance,https://www.rogerebert.com/reviews/the-legend-of-bagger-vance-2000,Roger Ebert,3.5,False,2000,0.076,0.728,0.197,0.9991,4749
An Affair Of Love,https://www.rogerebert.com/reviews/an-affair-of-love-2000,Roger Ebert,3.5,False,2000,0.039,0.839,0.121,0.9963,4046
The Legend Of Drunken Master,https://www.rogerebert.com/reviews/the-legend-of-drunken-master-2000,Roger Ebert,3.5,False,2000,0.096,0.759,0.145,0.9915,4410
Dark Days,https://www.rogerebert.com/reviews/dark-days-2000,Roger Ebert,3.5,False,2000,0.136,0.798,0.066,-0.9894,2918
Two Family House,https://www.rogerebert.com/reviews/two-family-house-2000,Roger Ebert,3.5,False,2000,0.061,0.82,0.119,0.9954,4402
Dancer In The Dark,https://www.rogerebert.com/reviews/dancer-in-the-dark-2000,Roger Ebert,3.5,False,2000,0.087,0.769,0.145,0.9947,4557
Best In Show,https://www.rogerebert.com/reviews/best-in-show-2000,Roger Ebert,3.5,False,2000,0.082,0.819,0.1,0.9484,4360
Place Vendome,https://www.rogerebert.com/reviews/place-vendome-2000,Roger Ebert,3.5,False,2000,0.07,0.755,0.175,0.9984,4309
Girlfight,https://www.rogerebert.com/reviews/girlfight-2000,Roger Ebert,3.5,False,2000,0.139,0.756,0.105,-0.9855,3983
The Exorcist (2000 Version),https://www.rogerebert.com/reviews/the-exorcist-2000-version-2000,Roger Ebert,3.5,False,2000,0.078,0.816,0.106,0.9818,6148
Girl on the Bridge,https://www.rogerebert.com/reviews/girl-on-the-bridge-2000,Roger Ebert,3.5,False,2000,0.054,0.77,0.176,0.999,4329
Thirteen,https://www.rogerebert.com/reviews/thirteen-2000,Roger Ebert,3.5,False,2000,0.058,0.836,0.106,0.9932,4998
Under The Sun,https://www.rogerebert.com/reviews/under-the-sun-2000,Roger Ebert,3.5,False,2000,0.047,0.796,0.156,0.9988,5148
Time Regained,https://www.rogerebert.com/reviews/time-regained-2000,Roger Ebert,3.5,False,2000,0.063,0.855,0.081,0.9365,5477
Jesus' Son,https://www.rogerebert.com/reviews/jesus-son-2000,Roger Ebert,3.5,False,2000,0.084,0.794,0.121,0.9929,5440
The Perfect Storm,https://www.rogerebert.com/reviews/the-perfect-storm-2000,Roger Ebert,3.5,False,2000,0.098,0.786,0.116,0.9833,6030
L'Humanite,https://www.rogerebert.com/reviews/lhumanite-2000,Roger Ebert,3.5,False,2000,0.171,0.687,0.141,-0.9863,4967
Chicken Run,https://www.rogerebert.com/reviews/chicken-run-2000,Roger Ebert,3.5,False,2000,0.066,0.767,0.167,0.998,4488
Titan A.E.,https://www.rogerebert.com/reviews/titan-ae-2000,Roger Ebert,3.5,False,2000,0.123,0.735,0.143,0.9513,5352
The Color of Paradise,https://www.rogerebert.com/reviews/the-color-of-paradise-2000,Roger Ebert,3.5,False,2000,0.092,0.71,0.198,0.9983,3770
Claire Dolan,https://www.rogerebert.com/reviews/claire-dolan-2000,Roger Ebert,3.5,False,2000,0.078,0.831,0.092,0.9808,4235
The Big Kahuna,https://www.rogerebert.com/reviews/the-big-kahuna-2000,Roger Ebert,3.5,False,2000,0.052,0.863,0.085,0.9802,5064
The Virgin Suicides,https://www.rogerebert.com/reviews/the-virgin-suicides-2000,Roger Ebert,3.5,False,2000,0.104,0.791,0.105,0.4976,5369
Frequency,https://www.rogerebert.com/reviews/frequency-2000,Roger Ebert,3.5,False,2000,0.106,0.818,0.077,-0.9848,5093
Joe Gould's Secret,https://www.rogerebert.com/reviews/joe-goulds-secret-2000,Roger Ebert,3.5,False,2000,0.047,0.854,0.098,0.9939,4874
The Filth and the Fury,https://www.rogerebert.com/reviews/the-filth-and-the-fury-2000,Roger Ebert,3.5,False,2000,0.175,0.738,0.087,-0.9989,5844
Such A Long Journey,https://www.rogerebert.com/reviews/such-a-long-journey-2000,Roger Ebert,3.5,False,2000,0.082,0.763,0.155,0.9976,4825
Two Women,https://www.rogerebert.com/reviews/two-women-2000,Roger Ebert,3.5,False,2000,0.115,0.78,0.105,-0.9117,3841
Boiler Room,https://www.rogerebert.com/reviews/boiler-room-2000,Roger Ebert,3.5,False,2000,0.106,0.793,0.1,-0.8073,5183
A Map Of The World,https://www.rogerebert.com/reviews/a-map-of-the-world-2000,Roger Ebert,3.5,False,2000,0.118,0.726,0.156,0.9875,4103
Titus,https://www.rogerebert.com/reviews/titus-2000,Roger Ebert,3.5,False,2000,0.11,0.752,0.138,0.9865,6277
Snow Falling On Cedars,https://www.rogerebert.com/reviews/snow-falling-on-cedars-2000,Roger Ebert,3.5,False,2000,0.121,0.772,0.107,-0.957,6215
Rosetta,https://www.rogerebert.com/reviews/rosetta-2000,Roger Ebert,3.5,False,2000,0.092,0.742,0.166,0.9927,3226
The Hurricane,https://www.rogerebert.com/reviews/the-hurricane-2000,Roger Ebert,3.5,False,2000,0.106,0.743,0.152,0.9956,6297
Sweet And Lowdown,https://www.rogerebert.com/reviews/sweet-and-lowdown-1999,Roger Ebert,3.5,False,1999,0.055,0.742,0.203,0.9996,5932
Man on the Moon,https://www.rogerebert.com/reviews/man-on-the-moon-1999,Roger Ebert,3.5,False,1999,0.096,0.743,0.161,0.9981,6280
All About My Mother,https://www.rogerebert.com/reviews/all-about-my-mother-1999,Roger Ebert,3.5,False,1999,0.07,0.839,0.091,0.9649,4639
The Green Mile,https://www.rogerebert.com/reviews/the-green-mile-1999,Roger Ebert,3.5,False,1999,0.142,0.733,0.126,-0.9901,6193
Liberty Heights,https://www.rogerebert.com/reviews/liberty-heights-1999,Roger Ebert,3.5,False,1999,0.054,0.75,0.195,0.9995,5414
